CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1658255,16000028513,201628513,125,PROSTITUTION,VICE CALLS,PROSTITUTION,01/24/2016 06:33:04 PM,125XX BLOCK OF AURORA AV N,N,N2,600.3004,-122.34495,47.72048,"(47.72048, -122.34495)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
34468,10000273770,2010273770,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/07/2010 12:41:00 AM,41XX BLOCK OF AURORA AVE N,J,J3,5000.2011,-122.347329476,47.65719937,"(47.65719937, -122.347329476)",,,,
34569,10000273819,2010273819,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/07/2010 01:33:00 AM,125XX BLOCK OF AURORA AVE N,N,N1,402.2003,-122.344946833,47.720481995,"(47.720481995, -122.344946833)",,,,
34604,10000273551,2010273551,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/07/2010 01:09:00 AM,6XX BLOCK OF LENORA ST,M,M2,7200.1061,-122.339183794,47.615492807,"(47.615492807, -122.339183794)",,,,
34695,10000273969,2010273969,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/07/2010 04:53:00 AM,20XX BLOCK OF RAINIER AVE S,R,R1,9400.3012,-122.303257151,47.585019715,"(47.585019715, -122.303257151)",,,,
34729,10000274095,2010274095,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/07/2010 08:10:00 AM,135XX BLOCK OF AURORA AVE N,N,N1,600.1011,-122.34502704,47.727768618,"(47.727768618, -122.34502704)",,,,
35240,10000274948,2010274948,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/07/2010 11:22:00 PM,52XX BLOCK OF RAINIER AVE S,R,R3,10300.5013,-122.28213531,47.554708455,"(47.554708455, -122.28213531)",,,,
35560,10000275304,2010275304,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/08/2010 07:18:00 AM,45XX BLOCK OF FREMONT AVE N,J,J2,4900.1006,-122.350036712,47.661765004,"(47.661765004, -122.350036712)",,,,
35787,10000275623,2010275623,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/08/2010 03:06:00 PM,105XX BLOCK OF AURORA AVE N,N,N2,1300.4001,-122.344706419,47.705798569,"(47.705798569, -122.344706419)",,,,
35822,10000275737,2010275737,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/08/2010 05:04:00 PM,91XX BLOCK OF AURORA AVE N,N,N2,1800.3007,-122.344577877,47.695271832,"(47.695271832, -122.344577877)",,,,
36058,10000275989,2010275989,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/08/2010 10:31:00 PM,77XX BLOCK OF RAINIER AVE S,S,S2,11102.2006,-122.269986899,47.53314343,"(47.53314343, -122.269986899)",,,,
36062,10000276058,2010276058,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/08/2010 11:09:00 PM,125XX BLOCK OF AURORA AVE N,N,N1,600.3004,-122.344946833,47.720481995,"(47.720481995, -122.344946833)",,,,
36120,10000276190,2010276190,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/09/2010 12:52:00 AM,48XX BLOCK OF S HOLDEN ST,S,S2,11102.3002,-122.271314895,47.533661618,"(47.533661618, -122.271314895)",,,,
36131,10000276248,2010276248,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/09/2010 02:01:00 AM,43XX BLOCK OF AURORA AVE N,J,J3,5000.3020,-122.347335406,47.659812427,"(47.659812427, -122.347335406)",,,,
36173,10000276193,2010276193,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/09/2010 12:58:00 AM,69XX BLOCK OF FLORA AVE S,O,O3,10900.1011,-122.321280532,47.540250411,"(47.540250411, -122.321280532)",,,,
36181,10000276166,2010276166,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/09/2010 01:40:00 AM,70XX BLOCK OF E MARGINAL WAY S,O,O3,10900.1013,-122.323133446,47.540172721,"(47.540172721, -122.323133446)",,,,
36202,10000276307,2010276307,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/09/2010 04:12:00 AM,100XX BLOCK OF COLLEGE WAY N,N,N3,1300.1009,-122.33452433,47.702331629,"(47.702331629, -122.33452433)",,,,
36679,10000276712,2010276712,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/09/2010 01:07:00 PM,5XX BLOCK OF S KING ST,K,K2,9100.2005,-122.327017281,47.59835485,"(47.59835485, -122.327017281)",,,,
36777,10000276998,2010276998,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/09/2010 05:27:00 PM,91XX BLOCK OF AURORA AVE N,N,N2,1800.3007,-122.344577877,47.695271832,"(47.695271832, -122.344577877)",,,,
36862,10000277154,2010277154,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/09/2010 08:11:00 PM,100XX BLOCK OF COLLEGE WAY N,N,N3,1300.1009,-122.33452433,47.702331629,"(47.702331629, -122.33452433)",,,,
37230,10000277525,2010277525,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/10/2010 01:23:00 AM,9XX BLOCK OF STURGUS AVE S,G,G2,9400.5000,-122.313535986,47.593111044,"(47.593111044, -122.313535986)",,,,
37793,10000278387,2010278387,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/10/2010 07:42:00 PM,48XX BLOCK OF S FONTANELLE ST,S,S2,11102.3001,-122.27133881,47.535926229,"(47.535926229, -122.27133881)",,,,
37833,10000278558,2010278558,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/10/2010 09:13:00 PM,10XX BLOCK OF S KING ST,E,E3,9100.1006,-122.318435784,47.598342754,"(47.598342754, -122.318435784)",,,,
37852,10000278629,2010278629,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/10/2010 10:02:00 PM,10XX BLOCK OF S KING ST,E,E3,9100.1006,-122.318435784,47.598342754,"(47.598342754, -122.318435784)",,,,
37864,10000278701,2010278701,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/10/2010 10:37:00 PM,42XX BLOCK OF AURORA AVE N,J,J3,4900.1017,-122.347333798,47.659003785,"(47.659003785, -122.347333798)",,,,
37875,10000278751,2010278751,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/10/2010 11:14:00 PM,8XX BLOCK OF THOMAS ST,D,D1,7200.1031,-122.340422671,47.62088143,"(47.62088143, -122.340422671)",,,,
37888,10000278773,2010278773,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2010 12:00:00 AM,10XX BLOCK OF S KING ST,E,E3,9100.1006,-122.318435784,47.598342754,"(47.598342754, -122.318435784)",,,,
37898,10000278735,2010278735,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/10/2010 11:28:00 PM,10XX BLOCK OF S KING ST,E,E3,9100.1006,-122.318435784,47.598342754,"(47.598342754, -122.318435784)",,,,
37938,10000278654,2010278654,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/10/2010 10:01:00 PM,125XX BLOCK OF LAKE CITY WAY NE,L,L1,700.1002,-122.29469691,47.720185075,"(47.720185075, -122.29469691)",,,,
37951,10000278699,2010278699,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/10/2010 10:48:00 PM,10XX BLOCK OF S KING ST,E,E3,9100.1006,-122.318435784,47.598342754,"(47.598342754, -122.318435784)",,,,
37952,10000278724,2010278724,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/10/2010 10:52:00 PM,42XX BLOCK OF AURORA AVE N,J,J3,5000.2011,-122.347332216,47.658208334,"(47.658208334, -122.347332216)",,,,
37953,10000278665,2010278665,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/10/2010 10:53:00 PM,10XX BLOCK OF S KING ST,E,E3,9100.1006,-122.318435784,47.598342754,"(47.598342754, -122.318435784)",,,,
37997,10000278599,2010278599,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/10/2010 09:47:00 PM,10XX BLOCK OF S KING ST,E,E3,9100.1006,-122.318435784,47.598342754,"(47.598342754, -122.318435784)",,,,
38034,10000278597,2010278597,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2010 12:02:00 AM,9XX BLOCK OF N 89TH ST,N,N2,1800.2004,-122.34589643,47.693465175,"(47.693465175, -122.34589643)",,,,
38038,10000278814,2010278814,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2010 12:27:00 AM,10XX BLOCK OF S KING ST,E,E3,9100.1006,-122.318435784,47.598342754,"(47.598342754, -122.318435784)",,,,
38209,10000278893,2010278893,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2010 04:35:00 AM,9XX BLOCK OF N 95TH ST,N,N2,1300.3014,-122.345955507,47.697812542,"(47.697812542, -122.345955507)",,,,
38237,10000279045,2010279045,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2010 05:28:00 AM,6XX BLOCK OF S KING ST,K,K2,9100.2007,-122.325711258,47.598352858,"(47.598352858, -122.325711258)",,,,
38682,10000279680,2010279680,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2010 06:53:00 PM,87XX BLOCK OF AURORA AVE N,N,N2,1800.2003,-122.344545648,47.692559493,"(47.692559493, -122.344545648)",,,,
38693,10000279800,2010279800,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2010 07:46:00 PM,78XX BLOCK OF RAINIER AVE S,S,S2,11102.3004,-122.269989117,47.532103941,"(47.532103941, -122.269989117)",,,,
38854,10000279867,2010279867,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2010 09:43:00 PM,14XX BLOCK OF S BAYVIEW ST,O,O1,9400.4013,-122.314257599,47.581019161,"(47.581019161, -122.314257599)",,,,
38864,10000279878,2010279878,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2010 08:45:00 PM,42XX BLOCK OF LINDEN AVE N,J,J2,4900.1020,-122.34851766,47.658208776,"(47.658208776, -122.34851766)",,,,
38921,10000279901,2010279901,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2010 09:00:00 PM,100XX BLOCK OF COLLEGE WAY N,N,N3,1300.1009,-122.33452433,47.702331629,"(47.702331629, -122.33452433)",,,,
39004,10000280246,2010280246,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/12/2010 02:11:00 AM,8XX BLOCK OF N 44TH ST,J,J2,4900.1014,-122.347987937,47.660047068,"(47.660047068, -122.347987937)",,,,
39047,10000280011,2010280011,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/12/2010 01:23:00 AM,8XX BLOCK OF N 125TH ST,N,N1,402.2003,-122.349123745,47.719583909,"(47.719583909, -122.349123745)",,,,
39737,10000281316,2010281316,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/12/2010 09:16:00 PM,87XX BLOCK OF 19TH AVE NW,B,B1,1600.3008,-122.381089829,47.693071325,"(47.693071325, -122.381089829)",,,,
39852,10000281359,2010281359,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/12/2010 09:59:00 PM,125XX BLOCK OF AURORA AVE N,N,N1,402.2003,-122.344946833,47.720481995,"(47.720481995, -122.344946833)",,,,
39990,10000281577,2010281577,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/13/2010 02:08:00 AM,100XX BLOCK OF COLLEGE WAY N,N,N3,1300.1009,-122.33452433,47.702331629,"(47.702331629, -122.33452433)",,,,
40145,10000281779,2010281779,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/13/2010 09:09:00 AM,8XX BLOCK OF N 43RD ST,J,J2,4900.1017,-122.347990784,47.659333922,"(47.659333922, -122.347990784)",,,,
40299,10000282077,2010282077,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/13/2010 02:07:00 PM,1XX BLOCK OF 8TH AVE S,E,E3,9100.1002,-122.322448523,47.601294481,"(47.601294481, -122.322448523)",,,,
40384,10000282328,2010282328,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/13/2010 06:05:00 PM,39XX BLOCK OF S PEARL ST,R,R3,10300.5013,-122.2826036,47.556205746,"(47.556205746, -122.2826036)",,,,
1658330,16000028617,201628617,125,PROSTITUTION,VICE CALLS,PROSTITUTION,01/24/2016 09:09:33 PM,6XX BLOCK OF NW 85 ST,J,J1,1702.2016,-122.364655,47.690647,"(47.690647, -122.364655)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,01/24/2016 08:34:55 PM
41784,10000284302,2010284302,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/15/2010 03:39:00 AM,4XX BLOCK OF BLANCHARD ST,M,M2,7200.2023,-122.342204495,47.614932692,"(47.614932692, -122.342204495)",,,,
42063,10000284657,2010284657,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/15/2010 01:44:00 PM,7XX BLOCK OF HARRISON ST,D,D1,7200.1016,-122.34171893,47.622053521,"(47.622053521, -122.34171893)",,,,
42131,10000284873,2010284873,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/15/2010 05:48:00 PM,103XX BLOCK OF AURORA AVE N,N,N2,1300.4010,-122.344681208,47.703964845,"(47.703964845, -122.344681208)",,,,
42146,10000284989,2010284989,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/15/2010 08:21:00 PM,8XX BLOCK OF N 43RD ST,J,J3,4900.1017,-122.347990784,47.659333922,"(47.659333922, -122.347990784)",,,,
42297,10000285223,2010285223,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/15/2010 11:44:00 PM,69XX BLOCK OF FLORA AVE S,O,O3,10900.1011,-122.321280532,47.540250411,"(47.540250411, -122.321280532)",,,,
42339,10000285162,2010285162,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/15/2010 10:36:00 PM,105XX BLOCK OF AURORA AVE N,N,N2,1300.4001,-122.344706419,47.705798569,"(47.705798569, -122.344706419)",,,,
42405,10000285057,2010285057,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/15/2010 09:24:00 PM,90XX BLOCK OF 3RD AVE NW,N,N2,1700.6017,-122.360683961,47.695141929,"(47.695141929, -122.360683961)",,,,
42530,10000285348,2010285348,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/16/2010 02:04:00 AM,7XX BLOCK OF HARRISON ST,D,D1,7200.1016,-122.34171893,47.622053521,"(47.622053521, -122.34171893)",,,,
44862,10000288856,2010288856,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/18/2010 09:20:00 PM,130XX BLOCK OF AURORA AVE N,N,N1,600.1012,-122.344996835,47.725035552,"(47.725035552, -122.344996835)",,,,
44872,10000288875,2010288875,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/18/2010 09:41:00 PM,39XX BLOCK OF LINDEN AVE N,J,J3,4900.2004,-122.34857571,47.654766985,"(47.654766985, -122.34857571)",,,,
44905,10000288963,2010288963,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/18/2010 10:57:00 PM,117XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896102,47.717174471,"(47.717174471, -122.344896102)",,,,
44952,10000288846,2010288846,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/18/2010 08:51:00 PM,91XX BLOCK OF AURORA AVE N,N,N2,1800.3007,-122.344577877,47.695271832,"(47.695271832, -122.344577877)",,,,
44978,10000288831,2010288831,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/18/2010 09:03:00 PM,130XX BLOCK OF AURORA AVE N,N,N1,600.1012,-122.344996835,47.725035552,"(47.725035552, -122.344996835)",,,,
44983,10000288819,2010288819,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/18/2010 08:48:00 PM,130XX BLOCK OF AURORA AVE N,N,N1,600.1012,-122.344996835,47.725035552,"(47.725035552, -122.344996835)",,,,
45004,10000288946,2010288946,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/18/2010 10:48:00 PM,117XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896102,47.717174471,"(47.717174471, -122.344896102)",,,,
45006,10000288917,2010288917,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/18/2010 11:02:00 PM,102XX BLOCK OF AURORA AVE N,N,N2,1300.4008,-122.344674751,47.70342166,"(47.70342166, -122.344674751)",,,,
45036,10000288893,2010288893,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/18/2010 09:54:00 PM,130XX BLOCK OF AURORA AVE N,N,N1,600.1012,-122.344996835,47.725035552,"(47.725035552, -122.344996835)",,,,
45067,10000289114,2010289114,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/19/2010 01:58:00 AM,70XX BLOCK OF E MARGINAL WAY S,O,O3,10900.1013,-122.323133446,47.540172721,"(47.540172721, -122.323133446)",,,,
45119,10000289104,2010289104,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/19/2010 04:26:00 AM,89XX BLOCK OF AURORA AVE N,N,N2,1800.2003,-122.344560665,47.693823402,"(47.693823402, -122.344560665)",,,,
45203,10000289249,2010289249,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/19/2010 04:41:00 AM,8XX BLOCK OF THOMAS ST,D,D1,7200.1032,-122.340422671,47.62088143,"(47.62088143, -122.340422671)",,,,
45828,10000290254,2010290254,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/19/2010 09:38:00 PM,3XX BLOCK OF S FRONT ST,O,O2,10900.2069,-122.330240045,47.547661575,"(47.547661575, -122.330240045)",,,,
45835,10000290212,2010290212,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/19/2010 10:05:00 PM,9XX BLOCK OF N MOTOR PL,J,J3,5000.3021,-122.347016473,47.658674724,"(47.658674724, -122.347016473)",,,,
45915,10000290337,2010290337,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/19/2010 10:53:00 PM,2XX BLOCK OF 8TH AVE N,D,D1,7200.1035,-122.341081505,47.620299299,"(47.620299299, -122.341081505)",,,,
45988,10000290527,2010290527,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/20/2010 03:41:00 AM,11XX BLOCK OF E TERRACE ST,E,E3,8600.2007,-122.317444264,47.605197702,"(47.605197702, -122.317444264)",,,,
46741,10000291618,2010291618,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/20/2010 11:52:00 PM,8XX BLOCK OF S MYRTLE ST,O,O3,10900.1019,-122.322397517,47.539436186,"(47.539436186, -122.322397517)",,,,
47495,10000292873,2010292873,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/21/2010 09:06:00 PM,5XX BLOCK OF BROADWAY,E,E3,8600.2004,-122.320751346,47.606843704,"(47.606843704, -122.320751346)",,,,
48117,10000293786,2010293786,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/22/2010 06:06:00 PM,125XX BLOCK OF AURORA AVE N,N,N1,402.2003,-122.344946833,47.720481995,"(47.720481995, -122.344946833)",,,,
48399,10000294130,2010294130,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/22/2010 11:17:00 PM,2XX BLOCK OF THOMAS ST,D,D1,7100.2001,-122.352168318,47.620924048,"(47.620924048, -122.352168318)",,,,
48507,10000294160,2010294160,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/23/2010 01:22:00 AM,125XX BLOCK OF AURORA AVE N,N,N1,402.2003,-122.344946833,47.720481995,"(47.720481995, -122.344946833)",,,,
48843,10000294885,2010294885,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/23/2010 04:23:00 PM,23XX BLOCK OF E SPRING ST,G,G1,8800.5004,-122.302088663,47.611585266,"(47.611585266, -122.302088663)",,,,
48898,10000294828,2010294828,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/23/2010 03:09:00 PM,91XX BLOCK OF AURORA AVE N,N,N2,1800.3007,-122.344577877,47.695271832,"(47.695271832, -122.344577877)",,,,
49084,10000294996,2010294996,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/23/2010 07:42:00 PM,125XX BLOCK OF AURORA AVE N,N,N1,402.2003,-122.344946833,47.720481995,"(47.720481995, -122.344946833)",,,,
49114,10000295407,2010295407,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/24/2010 12:19:00 AM,95XX BLOCK OF AURORA AVE N,N,N3,1300.2008,-122.344612333,47.698170963,"(47.698170963, -122.344612333)",,,,
49313,10000295449,2010295449,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/24/2010 01:05:00 AM,84XX BLOCK OF RAINIER AVE S,S,S2,11800.6005,-122.269986286,47.528522846,"(47.528522846, -122.269986286)",,,,
49374,10000295423,2010295423,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/24/2010 03:39:00 AM,117XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896102,47.717174471,"(47.717174471, -122.344896102)",,,,
49394,10000295157,2010295157,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/24/2010 03:39:00 AM,125XX BLOCK OF AURORA AVE N,N,N1,600.3004,-122.344946833,47.720481995,"(47.720481995, -122.344946833)",,,,
49451,10000295625,2010295625,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/24/2010 07:20:00 AM,17XX BLOCK OF NW MARKET ST,B,B2,4700.3014,-122.379618548,47.668672119,"(47.668672119, -122.379618548)",,,,
49667,10000296068,2010296068,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/24/2010 04:23:00 PM,84XX BLOCK OF AURORA AVE N,N,N2,2800.1000,-122.344520045,47.690199289,"(47.690199289, -122.344520045)",,,,
49960,10000296204,2010296204,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/24/2010 07:36:00 PM,XX BLOCK OF WALL ST,M,M1,8001.3021,-122.351130374,47.612855557,"(47.612855557, -122.351130374)",,,,
50027,10000296655,2010296655,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/25/2010 12:11:00 AM,4XX BLOCK OF S BRIGHTON ST,O,O3,10900.2093,-122.329608317,47.54153376,"(47.54153376, -122.329608317)",,,,
50155,10000296607,2010296607,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/24/2010 11:38:00 PM,11XX BLOCK OF N 117TH PL,N,N1,600.3005,-122.344246689,47.714776983,"(47.714776983, -122.344246689)",,,,
50528,10000297224,2010297224,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/25/2010 04:27:00 PM,6XX BLOCK OF N 46TH ST,J,J2,4900.1006,-122.350759008,47.662136132,"(47.662136132, -122.350759008)",,,,
50530,10000297259,2010297259,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/25/2010 01:43:00 PM,23XX BLOCK OF E SPRING ST,G,G1,8800.5004,-122.302088663,47.611585266,"(47.611585266, -122.302088663)",,,,
50895,10000297850,2010297850,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/25/2010 11:08:00 PM,2XX BLOCK OF 8TH AVE N,D,D1,7200.1035,-122.341081505,47.620299299,"(47.620299299, -122.341081505)",,,,
50942,10000297734,2010297734,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/25/2010 08:56:00 PM,9XX BLOCK OF N MOTOR PL,J,J3,5000.3021,-122.347016473,47.658674724,"(47.658674724, -122.347016473)",,,,
51406,10000298708,2010298708,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/26/2010 04:23:00 PM,140XX BLOCK OF AURORA AVE N,N,N1,300.3018,-122.345060057,47.730765278,"(47.730765278, -122.345060057)",,,,
51822,10000299131,2010299131,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/26/2010 10:48:00 PM,72XX BLOCK OF E MARGINAL WAY S,O,O3,10900.1001,-122.317892558,47.537087208,"(47.537087208, -122.317892558)",,,,
52026,10000299259,2010299259,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/27/2010 01:00:00 AM,7XX BLOCK OF S ANDOVER ST,O,O2,9300.3067,-122.323354664,47.568068735,"(47.568068735, -122.323354664)",,,,
52330,10000299779,2010299779,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/27/2010 01:36:00 PM,22XX BLOCK OF S DEARBORN ST,G,G2,9000.1006,-122.302486103,47.595570446,"(47.595570446, -122.302486103)",,,,
52820,10000300365,2010300365,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/27/2010 10:29:00 PM,71XX BLOCK OF E MARGINAL WAY S,O,O3,10900.1020,-122.321265343,47.539042331,"(47.539042331, -122.321265343)",,,,
52931,10000300676,2010300676,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/28/2010 02:45:00 AM,6XX BLOCK OF WALL ST,M,M1,7200.2003,-122.344106802,47.618288722,"(47.618288722, -122.344106802)",,,,
53055,10000300776,2010300776,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/28/2010 05:51:00 AM,6XX BLOCK OF S MAIN ST,K,K2,9200.1000,-122.324399528,47.60002891,"(47.60002891, -122.324399528)",,,,
53489,10000301474,2010301474,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/28/2010 10:17:00 PM,135XX BLOCK OF AURORA AVE N,N,N1,600.1011,-122.34502704,47.727768618,"(47.727768618, -122.34502704)",,,,
55208,10000303814,2010303814,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/30/2010 09:24:00 PM,45XX BLOCK OF S GRAHAM ST,S,S1,11101.5000,-122.27567381,47.546029143,"(47.546029143, -122.27567381)",,,,
55310,10000303798,2010303798,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/30/2010 09:16:00 PM,45XX BLOCK OF S GRAHAM ST,S,S1,11101.5000,-122.27567381,47.546029143,"(47.546029143, -122.27567381)",,,,
55355,10000304079,2010304079,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/31/2010 01:28:00 AM,8XX BLOCK OF HARRISON ST,D,D1,7200.1016,-122.34041326,47.622048703,"(47.622048703, -122.34041326)",,,,
55428,10000303821,2010303821,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/31/2010 02:23:00 AM,102XX BLOCK OF AURORA AVE N,N,N2,1300.4013,-122.344670445,47.703059536,"(47.703059536, -122.344670445)",,,,
55452,10000304097,2010304097,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/31/2010 01:56:00 AM,76XX BLOCK OF RAINIER AVE S,S,S2,11102.4006,-122.269988914,47.534478594,"(47.534478594, -122.269988914)",,,,
55470,10000304189,2010304189,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/31/2010 04:50:00 AM,42XX BLOCK OF AURORA AVE N,J,J3,5000.2010,-122.347332216,47.658208334,"(47.658208334, -122.347332216)",,,,
56309,10000305397,2010305397,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/01/2010 02:22:00 AM,85XX BLOCK OF AURORA AVE N,N,N2,1800.2007,-122.344526226,47.690924886,"(47.690924886, -122.344526226)",,,,
